EcologExpTime,PlateCode,C -Source,Well,OD,WellNr,Date,Time
94,29,D L-_-Glycerol Phosphate,H2,0.443,30,02/07/2012,19:34:28
94,29,D-Malic Acid,H3,0.042,31,02/07/2012,19:34:28
94,29,Putrescine,H4,0.068,32,02/07/2012,19:34:28
94,29,Water,A1,0.582,33,02/07/2012,19:34:28
94,29,_-Methyl-D-Glucoside,A2,0.057,34,02/07/2012,19:34:28
94,29,D-Galactonic Acid _-Lactone,A3,0.042,35,02/07/2012,19:34:28
94,29,L-Arginine,A4,0.108,36,02/07/2012,19:34:28
94,29,Pyruvic Acid Methyl Ester,B1,1.743,37,02/07/2012,19:34:28
94,29,D-Xylose,B2,0.551,38,02/07/2012,19:34:28
94,29,D-Galacturonic Acid,B3,0.799,39,02/07/2012,19:34:28
94,29,L-Asparagine,B4,0.075,40,02/07/2012,19:34:28
94,29,Tween 40,C1,0.335,41,02/07/2012,19:34:28
94,29,i-Erythritol,C2,0.531,42,02/07/2012,19:34:28
94,29,2-Hydroxy Benzoic Acid,C3,0.15,43,02/07/2012,19:34:28
94,29,L-Phenylalanine,C4,1.272,44,02/07/2012,19:34:28
94,29,Tween 80,D1,0.207,45,02/07/2012,19:34:28
94,29,D-Mannitol,D2,0.053,46,02/07/2012,19:34:28
94,29,4-Hydroxy Benzoic Acid,D3,0.352,47,02/07/2012,19:34:28
94,29,L-Serine,D4,0.071,48,02/07/2012,19:34:28
94,29,_-Cyclodextrin,E1,0.065,49,02/07/2012,19:34:28
94,29,N-Acetyl-D-Glucosamine,E2,1.685,50,02/07/2012,19:34:28
94,29,_-Hydroxybutyric Acid,E3,0.104,51,02/07/2012,19:34:28
94,29,L-Threonine,E4,0.063,52,02/07/2012,19:34:28
94,29,Glycogen,F1,0.052,53,02/07/2012,19:34:28
94,29,D-Glucosaminic Acid,F2,0.278,54,02/07/2012,19:34:28
94,29,Itaconic Acid,F3,0.065,55,02/07/2012,19:34:28
94,29,Glycyl-L-Glutamic Acid,F4,0.067,56,02/07/2012,19:34:28
94,29,D-Cellobiose,G1,0.061,57,02/07/2012,19:34:28
94,29,Glucose-1-Phosphate,G2,0.217,58,02/07/2012,19:34:28
94,29,_-Ketobutyric Acid,G3,0.109,59,02/07/2012,19:34:28
94,29,Phenylethyl-amine,G4,0.088,60,02/07/2012,19:34:28
94,29,_-D-Lactose,H1,0.09,61,02/07/2012,19:34:28
94,29,D L-_-Glycerol Phosphate,H2,2.313,62,02/07/2012,19:34:28
94,29,D-Malic Acid,H3,1,63,02/07/2012,19:34:28
94,29,Putrescine,H4,0.448,64,02/07/2012,19:34:28
94,29,Water,A1,0.074,65,02/07/2012,19:34:28
94,29,_-Methyl-D-Glucoside,A2,0.051,66,02/07/2012,19:34:28
94,29,D-Galactonic Acid _-Lactone,A3,0.936,67,02/07/2012,19:34:28
94,29,L-Arginine,A4,0.071,68,02/07/2012,19:34:28
94,29,Pyruvic Acid Methyl Ester,B1,0.08,69,02/07/2012,19:34:28
94,29,D-Xylose,B2,0.08,70,02/07/2012,19:34:28
94,29,D-Galacturonic Acid,B3,0.058,71,02/07/2012,19:34:28
94,29,L-Asparagine,B4,0.422,72,02/07/2012,19:34:28
94,29,Tween 40,C1,0.785,73,02/07/2012,19:34:28
94,29,i-Erythritol,C2,0.053,74,02/07/2012,19:34:28
94,29,2-Hydroxy Benzoic Acid,C3,0.059,75,02/07/2012,19:34:28
94,29,L-Phenylalanine,C4,0.881,76,02/07/2012,19:34:28
94,29,Tween 80,D1,0.486,77,02/07/2012,19:34:28
94,29,D-Mannitol,D2,0.073,78,02/07/2012,19:34:28
94,29,4-Hydroxy Benzoic Acid,D3,0.059,79,02/07/2012,19:34:28
94,29,L-Serine,D4,0.081,80,02/07/2012,19:34:28
94,29,_-Cyclodextrin,E1,0.557,81,02/07/2012,19:34:28
94,29,N-Acetyl-D-Glucosamine,E2,0.164,82,02/07/2012,19:34:28
94,29,_-Hydroxybutyric Acid,E3,0.047,83,02/07/2012,19:34:28
94,29,L-Threonine,E4,0.13,84,02/07/2012,19:34:28
94,29,Glycogen,F1,0.609,85,02/07/2012,19:34:28
94,29,D-Glucosaminic Acid,F2,0.17,86,02/07/2012,19:34:28
94,29,Itaconic Acid,F3,0.944,87,02/07/2012,19:34:28
94,29,Glycyl-L-Glutamic Acid,F4,0.059,88,02/07/2012,19:34:28
94,29,D-Cellobiose,G1,0.189,89,02/07/2012,19:34:28
94,29,Glucose-1-Phosphate,G2,0.081,90,02/07/2012,19:34:28
94,29,_-Ketobutyric Acid,G3,1.657,91,02/07/2012,19:34:28
94,29,Phenylethyl-amine,G4,1.244,92,02/07/2012,19:34:28
94,29,_-D-Lactose,H1,0.278,93,02/07/2012,19:34:28
94,29,D L-_-Glycerol Phosphate,H2,0.065,94,02/07/2012,19:34:28
94,29,D-Malic Acid,H3,1.178,95,02/07/2012,19:34:28
94,29,Putrescine,H4,0.058,96,02/07/2012,19:34:28
0,30,Water,A1,0.043,1,28/06/2012,22:18:26
0,30,_-Methyl-D-Glucoside,A2,0.041,2,28/06/2012,22:18:26
0,30,D-Galactonic Acid _-Lactone,A3,0.041,3,28/06/2012,22:18:26
0,30,L-Arginine,A4,0.041,4,28/06/2012,22:18:26
0,30,Pyruvic Acid Methyl Ester,B1,0.04,5,28/06/2012,22:18:26
0,30,D-Xylose,B2,0.045,6,28/06/2012,22:18:26
0,30,D-Galacturonic Acid,B3,0.047,7,28/06/2012,22:18:26
0,30,L-Asparagine,B4,0.079,8,28/06/2012,22:18:26
0,30,Tween 40,C1,0.044,9,28/06/2012,22:18:26
0,30,i-Erythritol,C2,0.045,10,28/06/2012,22:18:26
0,30,2-Hydroxy Benzoic Acid,C3,0.045,11,28/06/2012,22:18:26
0,30,L-Phenylalanine,C4,0.043,12,28/06/2012,22:18:26
0,30,Tween 80,D1,0.042,13,28/06/2012,22:18:26
0,30,D-Mannitol,D2,0.059,14,28/06/2012,22:18:26
0,30,4-Hydroxy Benzoic Acid,D3,0.042,15,28/06/2012,22:18:26
0,30,L-Serine,D4,0.043,16,28/06/2012,22:18:26
0,30,_-Cyclodextrin,E1,0.043,17,28/06/2012,22:18:26
0,30,N-Acetyl-D-Glucosamine,E2,0.063,18,28/06/2012,22:18:26
0,30,_-Hydroxybutyric Acid,E3,0.044,19,28/06/2012,22:18:26
0,30,L-Threonine,E4,0.042,20,28/06/2012,22:18:26
0,30,Glycogen,F1,0.043,21,28/06/2012,22:18:26
0,30,D-Glucosaminic Acid,F2,0.078,22,28/06/2012,22:18:26
0,30,Itaconic Acid,F3,0.078,23,28/06/2012,22:18:26
0,30,Glycyl-L-Glutamic Acid,F4,0.052,24,28/06/2012,22:18:26
0,30,D-Cellobiose,G1,0.101,25,28/06/2012,22:18:26
0,30,Glucose-1-Phosphate,G2,0.043,26,28/06/2012,22:18:26
0,30,_-Ketobutyric Acid,G3,0.067,27,28/06/2012,22:18:26
0,30,Phenylethyl-amine,G4,0.044,28,28/06/2012,22:18:26
0,30,_-D-Lactose,H1,0.05,29,28/06/2012,22:18:26
0,30,D L-_-Glycerol Phosphate,H2,0.044,30,28/06/2012,22:18:26
0,30,D-Malic Acid,H3,0.044,31,28/06/2012,22:18:26
0,30,Putrescine,H4,0.044,32,28/06/2012,22:18:26
0,30,Water,A1,0.057,33,28/06/2012,22:18:26
0,30,_-Methyl-D-Glucoside,A2,0.044,34,28/06/2012,22:18:26
0,30,D-Galactonic Acid _-Lactone,A3,0.045,35,28/06/2012,22:18:26
0,30,L-Arginine,A4,0.105,36,28/06/2012,22:18:26
0,30,Pyruvic Acid Methyl Ester,B1,0.056,37,28/06/2012,22:18:26
0,30,D-Xylose,B2,0.044,38,28/06/2012,22:18:26
0,30,D-Galacturonic Acid,B3,0.044,39,28/06/2012,22:18:26
0,30,L-Asparagine,B4,0.044,40,28/06/2012,22:18:26
0,30,Tween 40,C1,0.059,41,28/06/2012,22:18:26
0,30,i-Erythritol,C2,0.044,42,28/06/2012,22:18:26
0,30,2-Hydroxy Benzoic Acid,C3,0.052,43,28/06/2012,22:18:26
0,30,L-Phenylalanine,C4,0.044,44,28/06/2012,22:18:26
0,30,Tween 80,D1,0.059,45,28/06/2012,22:18:26
0,30,D-Mannitol,D2,0.046,46,28/06/2012,22:18:26
0,30,4-Hydroxy Benzoic Acid,D3,0.073,47,28/06/2012,22:18:26
0,30,L-Serine,D4,0.044,48,28/06/2012,22:18:26
0,30,_-Cyclodextrin,E1,0.045,49,28/06/2012,22:18:26
0,30,N-Acetyl-D-Glucosamine,E2,0.044,50,28/06/2012,22:18:26
0,30,_-Hydroxybutyric Acid,E3,0.046,51,28/06/2012,22:18:26
0,30,L-Threonine,E4,0.043,52,28/06/2012,22:18:26
0,30,Glycogen,F1,0.05,53,28/06/2012,22:18:26
0,30,D-Glucosaminic Acid,F2,0.043,54,28/06/2012,22:18:26
0,30,Itaconic Acid,F3,0.062,55,28/06/2012,22:18:26
0,30,Glycyl-L-Glutamic Acid,F4,0.044,56,28/06/2012,22:18:26
0,30,D-Cellobiose,G1,0.052,57,28/06/2012,22:18:26
0,30,Glucose-1-Phosphate,G2,0.09,58,28/06/2012,22:18:26
0,30,_-Ketobutyric Acid,G3,0.114,59,28/06/2012,22:18:26
0,30,Phenylethyl-amine,G4,0.074,60,28/06/2012,22:18:26
0,30,_-D-Lactose,H1,0.051,61,28/06/2012,22:18:26
0,30,D L-_-Glycerol Phosphate,H2,0.041,62,28/06/2012,22:18:26
0,30,D-Malic Acid,H3,0.044,63,28/06/2012,22:18:26
0,30,Putrescine,H4,0.045,64,28/06/2012,22:18:26
0,30,Water,A1,0.056,65,28/06/2012,22:18:26
0,30,_-Methyl-D-Glucoside,A2,0.042,66,28/06/2012,22:18:26
0,30,D-Galactonic Acid _-Lactone,A3,0.046,67,28/06/2012,22:18:26
0,30,L-Arginine,A4,0.045,68,28/06/2012,22:18:26
0,30,Pyruvic Acid Methyl Ester,B1,0.054,69,28/06/2012,22:18:26
0,30,D-Xylose,B2,0.062,70,28/06/2012,22:18:26
0,30,D-Galacturonic Acid,B3,0.045,71,28/06/2012,22:18:26
0,30,L-Asparagine,B4,0.045,72,28/06/2012,22:18:26
0,30,Tween 40,C1,0.042,73,28/06/2012,22:18:26
0,30,i-Erythritol,C2,0.043,74,28/06/2012,22:18:26
0,30,2-Hydroxy Benzoic Acid,C3,0.045,75,28/06/2012,22:18:26
0,30,L-Phenylalanine,C4,0.043,76,28/06/2012,22:18:26
0,30,Tween 80,D1,0.045,77,28/06/2012,22:18:26
0,30,D-Mannitol,D2,0.042,78,28/06/2012,22:18:26
0,30,4-Hydroxy Benzoic Acid,D3,0.046,79,28/06/2012,22:18:26
0,30,L-Serine,D4,0.078,80,28/06/2012,22:18:26
0,30,_-Cyclodextrin,E1,0.048,81,28/06/2012,22:18:26
0,30,N-Acetyl-D-Glucosamine,E2,0.051,82,28/06/2012,22:18:26
0,30,_-Hydroxybutyric Acid,E3,0.048,83,28/06/2012,22:18:26
0,30,L-Threonine,E4,0.047,84,28/06/2012,22:18:26
0,30,Glycogen,F1,0.044,85,28/06/2012,22:18:26
0,30,D-Glucosaminic Acid,F2,0.045,86,28/06/2012,22:18:26
0,30,Itaconic Acid,F3,0.041,87,28/06/2012,22:18:26
0,30,Glycyl-L-Glutamic Acid,F4,0.045,88,28/06/2012,22:18:26
0,30,D-Cellobiose,G1,0.041,89,28/06/2012,22:18:26
0,30,Glucose-1-Phosphate,G2,0.043,90,28/06/2012,22:18:26
0,30,_-Ketobutyric Acid,G3,0.045,91,28/06/2012,22:18:26
0,30,Phenylethyl-amine,G4,0.045,92,28/06/2012,22:18:26
0,30,_-D-Lactose,H1,0.041,93,28/06/2012,22:18:26
0,30,D L-_-Glycerol Phosphate,H2,0.077,94,28/06/2012,22:18:26
0,30,D-Malic Acid,H3,0.044,95,28/06/2012,22:18:26
0,30,Putrescine,H4,0.046,96,28/06/2012,22:18:26
24,30,Water,A1,0.051,1,29/06/2012,22:24:30
24,30,_-Methyl-D-Glucoside,A2,0.045,2,29/06/2012,22:24:30
24,30,D-Galactonic Acid _-Lactone,A3,0.044,3,29/06/2012,22:24:30
24,30,L-Arginine,A4,0.042,4,29/06/2012,22:24:30
24,30,Pyruvic Acid Methyl Ester,B1,0.046,5,29/06/2012,22:24:30
24,30,D-Xylose,B2,0.059,6,29/06/2012,22:24:30
24,30,D-Galacturonic Acid,B3,0.048,7,29/06/2012,22:24:30
24,30,L-Asparagine,B4,0.07,8,29/06/2012,22:24:30
24,30,Tween 40,C1,0.047,9,29/06/2012,22:24:30
24,30,i-Erythritol,C2,0.077,10,29/06/2012,22:24:30
24,30,2-Hydroxy Benzoic Acid,C3,0.049,11,29/06/2012,22:24:30
24,30,L-Phenylalanine,C4,0.045,12,29/06/2012,22:24:30
24,30,Tween 80,D1,0.075,13,29/06/2012,22:24:30
24,30,D-Mannitol,D2,0.058,14,29/06/2012,22:24:30
24,30,4-Hydroxy Benzoic Acid,D3,0.042,15,29/06/2012,22:24:30
24,30,L-Serine,D4,0.045,16,29/06/2012,22:24:30
24,30,_-Cyclodextrin,E1,0.07,17,29/06/2012,22:24:30
24,30,N-Acetyl-D-Glucosamine,E2,0.061,18,29/06/2012,22:24:30
24,30,_-Hydroxybutyric Acid,E3,0.046,19,29/06/2012,22:24:30
24,30,L-Threonine,E4,0.043,20,29/06/2012,22:24:30
24,30,Glycogen,F1,0.058,21,29/06/2012,22:24:30
24,30,D-Glucosaminic Acid,F2,0.052,22,29/06/2012,22:24:30
24,30,Itaconic Acid,F3,0.077,23,29/06/2012,22:24:30
24,30,Glycyl-L-Glutamic Acid,F4,0.068,24,29/06/2012,22:24:30
24,30,D-Cellobiose,G1,0.082,25,29/06/2012,22:24:30
24,30,Glucose-1-Phosphate,G2,0.05,26,29/06/2012,22:24:30
24,30,_-Ketobutyric Acid,G3,0.057,27,29/06/2012,22:24:30
24,30,Phenylethyl-amine,G4,0.044,28,29/06/2012,22:24:30
24,30,_-D-Lactose,H1,0.051,29,29/06/2012,22:24:30
24,30,D L-_-Glycerol Phosphate,H2,0.043,30,29/06/2012,22:24:30
24,30,D-Malic Acid,H3,0.043,31,29/06/2012,22:24:30
24,30,Putrescine,H4,0.047,32,29/06/2012,22:24:30
24,30,Water,A1,0.068,33,29/06/2012,22:24:30
24,30,_-Methyl-D-Glucoside,A2,0.045,34,29/06/2012,22:24:30
24,30,D-Galactonic Acid _-Lactone,A3,0.046,35,29/06/2012,22:24:30
24,30,L-Arginine,A4,0.084,36,29/06/2012,22:24:30
24,30,Pyruvic Acid Methyl Ester,B1,0.062,37,29/06/2012,22:24:30
24,30,D-Xylose,B2,0.05,38,29/06/2012,22:24:30
24,30,D-Galacturonic Acid,B3,0.046,39,29/06/2012,22:24:30
24,30,L-Asparagine,B4,0.082,40,29/06/2012,22:24:30
24,30,Tween 40,C1,0.084,41,29/06/2012,22:24:30
24,30,i-Erythritol,C2,0.045,42,29/06/2012,22:24:30
24,30,2-Hydroxy Benzoic Acid,C3,0.052,43,29/06/2012,22:24:30
24,30,L-Phenylalanine,C4,0.045,44,29/06/2012,22:24:30
24,30,Tween 80,D1,0.059,45,29/06/2012,22:24:30
24,30,D-Mannitol,D2,0.047,46,29/06/2012,22:24:30
24,30,4-Hydroxy Benzoic Acid,D3,0.051,47,29/06/2012,22:24:30
24,30,L-Serine,D4,0.081,48,29/06/2012,22:24:30
24,30,_-Cyclodextrin,E1,0.058,49,29/06/2012,22:24:30
24,30,N-Acetyl-D-Glucosamine,E2,0.045,50,29/06/2012,22:24:30
24,30,_-Hydroxybutyric Acid,E3,0.046,51,29/06/2012,22:24:30
24,30,L-Threonine,E4,0.044,52,29/06/2012,22:24:30
24,30,Glycogen,F1,0.052,53,29/06/2012,22:24:30
24,30,D-Glucosaminic Acid,F2,0.044,54,29/06/2012,22:24:30
24,30,Itaconic Acid,F3,0.072,55,29/06/2012,22:24:30
24,30,Glycyl-L-Glutamic Acid,F4,0.047,56,29/06/2012,22:24:30
24,30,D-Cellobiose,G1,0.049,57,29/06/2012,22:24:30
24,30,Glucose-1-Phosphate,G2,0.062,58,29/06/2012,22:24:30
24,30,_-Ketobutyric Acid,G3,0.083,59,29/06/2012,22:24:30
24,30,Phenylethyl-amine,G4,0.063,60,29/06/2012,22:24:30
24,30,_-D-Lactose,H1,0.055,61,29/06/2012,22:24:30
24,30,D L-_-Glycerol Phosphate,H2,0.044,62,29/06/2012,22:24:30
24,30,D-Malic Acid,H3,0.047,63,29/06/2012,22:24:30
24,30,Putrescine,H4,0.064,64,29/06/2012,22:24:30
24,30,Water,A1,0.083,65,29/06/2012,22:24:30
24,30,_-Methyl-D-Glucoside,A2,0.058,66,29/06/2012,22:24:30
24,30,D-Galactonic Acid _-Lactone,A3,0.056,67,29/06/2012,22:24:30
24,30,L-Arginine,A4,0.049,68,29/06/2012,22:24:30
24,30,Pyruvic Acid Methyl Ester,B1,0.06,69,29/06/2012,22:24:30
24,30,D-Xylose,B2,0.057,70,29/06/2012,22:24:30
24,30,D-Galacturonic Acid,B3,0.046,71,29/06/2012,22:24:30
24,30,L-Asparagine,B4,0.091,72,29/06/2012,22:24:30
24,30,Tween 40,C1,0.046,73,29/06/2012,22:24:30
24,30,i-Erythritol,C2,0.044,74,29/06/2012,22:24:30
24,30,2-Hydroxy Benzoic Acid,C3,0.046,75,29/06/2012,22:24:30
24,30,L-Phenylalanine,C4,0.043,76,29/06/2012,22:24:30
24,30,Tween 80,D1,0.057,77,29/06/2012,22:24:30
24,30,D-Mannitol,D2,0.044,78,29/06/2012,22:24:30
24,30,4-Hydroxy Benzoic Acid,D3,0.047,79,29/06/2012,22:24:30
24,30,L-Serine,D4,0.067,80,29/06/2012,22:24:30
24,30,_-Cyclodextrin,E1,0.059,81,29/06/2012,22:24:30
24,30,N-Acetyl-D-Glucosamine,E2,0.053,82,29/06/2012,22:24:30
24,30,_-Hydroxybutyric Acid,E3,0.052,83,29/06/2012,22:24:30
24,30,L-Threonine,E4,0.048,84,29/06/2012,22:24:30
24,30,Glycogen,F1,0.046,85,29/06/2012,22:24:30
24,30,D-Glucosaminic Acid,F2,0.049,86,29/06/2012,22:24:30
24,30,Itaconic Acid,F3,0.042,87,29/06/2012,22:24:30
24,30,Glycyl-L-Glutamic Acid,F4,0.049,88,29/06/2012,22:24:30
24,30,D-Cellobiose,G1,0.046,89,29/06/2012,22:24:30
24,30,Glucose-1-Phosphate,G2,0.111,90,29/06/2012,22:24:30
24,30,_-Ketobutyric Acid,G3,0.046,91,29/06/2012,22:24:30
24,30,Phenylethyl-amine,G4,0.061,92,29/06/2012,22:24:30
24,30,_-D-Lactose,H1,0.045,93,29/06/2012,22:24:30
24,30,D L-_-Glycerol Phosphate,H2,0.083,94,29/06/2012,22:24:30
24,30,D-Malic Acid,H3,0.045,95,29/06/2012,22:24:30
24,30,Putrescine,H4,0.048,96,29/06/2012,22:24:30
38,30,Water,A1,0.068,1,30/06/2012,12:21:17
38,30,_-Methyl-D-Glucoside,A2,0.049,2,30/06/2012,12:21:17
38,30,D-Galactonic Acid _-Lactone,A3,0.084,3,30/06/2012,12:21:17
38,30,L-Arginine,A4,0.043,4,30/06/2012,12:21:17
38,30,Pyruvic Acid Methyl Ester,B1,0.076,5,30/06/2012,12:21:17
38,30,D-Xylose,B2,0.073,6,30/06/2012,12:21:17
38,30,D-Galacturonic Acid,B3,0.05,7,30/06/2012,12:21:17
38,30,L-Asparagine,B4,0.07,8,30/06/2012,12:21:17
38,30,Tween 40,C1,0.056,9,30/06/2012,12:21:17
38,30,i-Erythritol,C2,0.074,10,30/06/2012,12:21:17
38,30,2-Hydroxy Benzoic Acid,C3,0.111,11,30/06/2012,12:21:17
38,30,L-Phenylalanine,C4,0.077,12,30/06/2012,12:21:17
38,30,Tween 80,D1,0.303,13,30/06/2012,12:21:17
38,30,D-Mannitol,D2,0.058,14,30/06/2012,12:21:17
38,30,4-Hydroxy Benzoic Acid,D3,0.047,15,30/06/2012,12:21:17
38,30,L-Serine,D4,0.057,16,30/06/2012,12:21:17
38,30,_-Cyclodextrin,E1,0.313,17,30/06/2012,12:21:17
38,30,N-Acetyl-D-Glucosamine,E2,0.061,18,30/06/2012,12:21:17
38,30,_-Hydroxybutyric Acid,E3,0.094,19,30/06/2012,12:21:17
38,30,L-Threonine,E4,0.053,20,30/06/2012,12:21:17
38,30,Glycogen,F1,0.172,21,30/06/2012,12:21:17
38,30,D-Glucosaminic Acid,F2,0.052,22,30/06/2012,12:21:17
38,30,Itaconic Acid,F3,0.113,23,30/06/2012,12:21:17
38,30,Glycyl-L-Glutamic Acid,F4,0.348,24,30/06/2012,12:21:17
38,30,D-Cellobiose,G1,0.089,25,30/06/2012,12:21:17
38,30,Glucose-1-Phosphate,G2,0.07,26,30/06/2012,12:21:17
38,30,_-Ketobutyric Acid,G3,0.056,27,30/06/2012,12:21:17
38,30,Phenylethyl-amine,G4,0.047,28,30/06/2012,12:21:17
38,30,_-D-Lactose,H1,0.057,29,30/06/2012,12:21:17
38,30,D L-_-Glycerol Phosphate,H2,0.046,30,30/06/2012,12:21:17
38,30,D-Malic Acid,H3,0.044,31,30/06/2012,12:21:17
38,30,Putrescine,H4,0.076,32,30/06/2012,12:21:17
38,30,Water,A1,0.364,33,30/06/2012,12:21:17
38,30,_-Methyl-D-Glucoside,A2,0.05,34,30/06/2012,12:21:17
38,30,D-Galactonic Acid _-Lactone,A3,0.055,35,30/06/2012,12:21:17
38,30,L-Arginine,A4,0.084,36,30/06/2012,12:21:17
38,30,Pyruvic Acid Methyl Ester,B1,0.081,37,30/06/2012,12:21:17
38,30,D-Xylose,B2,0.068,38,30/06/2012,12:21:17
38,30,D-Galacturonic Acid,B3,0.091,39,30/06/2012,12:21:17
38,30,L-Asparagine,B4,0.421,40,30/06/2012,12:21:17
38,30,Tween 40,C1,0.226,41,30/06/2012,12:21:17
38,30,i-Erythritol,C2,0.064,42,30/06/2012,12:21:17
38,30,2-Hydroxy Benzoic Acid,C3,0.088,43,30/06/2012,12:21:17
38,30,L-Phenylalanine,C4,0.056,44,30/06/2012,12:21:17
38,30,Tween 80,D1,0.07,45,30/06/2012,12:21:17
38,30,D-Mannitol,D2,0.052,46,30/06/2012,12:21:17
38,30,4-Hydroxy Benzoic Acid,D3,0.058,47,30/06/2012,12:21:17
38,30,L-Serine,D4,0.324,48,30/06/2012,12:21:17
38,30,_-Cyclodextrin,E1,0.074,49,30/06/2012,12:21:17
38,30,N-Acetyl-D-Glucosamine,E2,0.057,50,30/06/2012,12:21:17
38,30,_-Hydroxybutyric Acid,E3,0.049,51,30/06/2012,12:21:17
38,30,L-Threonine,E4,0.049,52,30/06/2012,12:21:17
38,30,Glycogen,F1,0.074,53,30/06/2012,12:21:17
38,30,D-Glucosaminic Acid,F2,0.049,54,30/06/2012,12:21:17
38,30,Itaconic Acid,F3,0.102,55,30/06/2012,12:21:17
38,30,Glycyl-L-Glutamic Acid,F4,0.076,56,30/06/2012,12:21:17
38,30,D-Cellobiose,G1,0.049,57,30/06/2012,12:21:17
38,30,Glucose-1-Phosphate,G2,0.096,58,30/06/2012,12:21:17
38,30,_-Ketobutyric Acid,G3,0.093,59,30/06/2012,12:21:17
38,30,Phenylethyl-amine,G4,0.066,60,30/06/2012,12:21:17
38,30,_-D-Lactose,H1,0.134,61,30/06/2012,12:21:17
38,30,D L-_-Glycerol Phosphate,H2,0.052,62,30/06/2012,12:21:17
38,30,D-Malic Acid,H3,0.071,63,30/06/2012,12:21:17
38,30,Putrescine,H4,0.119,64,30/06/2012,12:21:17
38,30,Water,A1,0.196,65,30/06/2012,12:21:17
38,30,_-Methyl-D-Glucoside,A2,0.066,66,30/06/2012,12:21:17
38,30,D-Galactonic Acid _-Lactone,A3,0.077,67,30/06/2012,12:21:17
38,30,L-Arginine,A4,0.098,68,30/06/2012,12:21:17
38,30,Pyruvic Acid Methyl Ester,B1,0.241,69,30/06/2012,12:21:17
38,30,D-Xylose,B2,0.063,70,30/06/2012,12:21:17
38,30,D-Galacturonic Acid,B3,0.063,71,30/06/2012,12:21:17
38,30,L-Asparagine,B4,0.112,72,30/06/2012,12:21:17
38,30,Tween 40,C1,0.119,73,30/06/2012,12:21:17
38,30,i-Erythritol,C2,0.049,74,30/06/2012,12:21:17
38,30,2-Hydroxy Benzoic Acid,C3,0.048,75,30/06/2012,12:21:17
38,30,L-Phenylalanine,C4,0.044,76,30/06/2012,12:21:17
38,30,Tween 80,D1,0.095,77,30/06/2012,12:21:17
38,30,D-Mannitol,D2,0.069,78,30/06/2012,12:21:17
38,30,4-Hydroxy Benzoic Acid,D3,0.083,79,30/06/2012,12:21:17
38,30,L-Serine,D4,0.066,80,30/06/2012,12:21:17
38,30,_-Cyclodextrin,E1,0.158,81,30/06/2012,12:21:17
38,30,N-Acetyl-D-Glucosamine,E2,0.062,82,30/06/2012,12:21:17
38,30,_-Hydroxybutyric Acid,E3,0.052,83,30/06/2012,12:21:17
38,30,L-Threonine,E4,0.069,84,30/06/2012,12:21:17
38,30,Glycogen,F1,0.076,85,30/06/2012,12:21:17
38,30,D-Glucosaminic Acid,F2,0.093,86,30/06/2012,12:21:17
38,30,Itaconic Acid,F3,0.059,87,30/06/2012,12:21:17
38,30,Glycyl-L-Glutamic Acid,F4,0.08,88,30/06/2012,12:21:17
38,30,D-Cellobiose,G1,0.082,89,30/06/2012,12:21:17
38,30,Glucose-1-Phosphate,G2,0.221,90,30/06/2012,12:21:17
38,30,_-Ketobutyric Acid,G3,0.06,91,30/06/2012,12:21:17
38,30,Phenylethyl-amine,G4,0.092,92,30/06/2012,12:21:17
38,30,_-D-Lactose,H1,0.152,93,30/06/2012,12:21:17
38,30,D L-_-Glycerol Phosphate,H2,0.137,94,30/06/2012,12:21:17
38,30,D-Malic Acid,H3,0.079,95,30/06/2012,12:21:17
38,30,Putrescine,H4,0.057,96,30/06/2012,12:21:17
48,30,Water,A1,0.068,1,30/06/2012,22:41:48
48,30,_-Methyl-D-Glucoside,A2,0.05,2,30/06/2012,22:41:48
48,30,D-Galactonic Acid _-Lactone,A3,0.307,3,30/06/2012,22:41:48
48,30,L-Arginine,A4,0.049,4,30/06/2012,22:41:48
48,30,Pyruvic Acid Methyl Ester,B1,0.124,5,30/06/2012,22:41:48
48,30,D-Xylose,B2,0.071,6,30/06/2012,22:41:48
48,30,D-Galacturonic Acid,B3,0.051,7,30/06/2012,22:41:48
48,30,L-Asparagine,B4,0.075,8,30/06/2012,22:41:48
48,30,Tween 40,C1,0.056,9,30/06/2012,22:41:48
48,30,i-Erythritol,C2,0.106,10,30/06/2012,22:41:48
48,30,2-Hydroxy Benzoic Acid,C3,0.334,11,30/06/2012,22:41:48
48,30,L-Phenylalanine,C4,0.18,12,30/06/2012,22:41:48
48,30,Tween 80,D1,0.649,13,30/06/2012,22:41:48
48,30,D-Mannitol,D2,0.057,14,30/06/2012,22:41:48
48,30,4-Hydroxy Benzoic Acid,D3,0.142,15,30/06/2012,22:41:48
48,30,L-Serine,D4,0.065,16,30/06/2012,22:41:48
48,30,_-Cyclodextrin,E1,0.633,17,30/06/2012,22:41:48
48,30,N-Acetyl-D-Glucosamine,E2,0.06,18,30/06/2012,22:41:48
48,30,_-Hydroxybutyric Acid,E3,0.278,19,30/06/2012,22:41:48
48,30,L-Threonine,E4,0.059,20,30/06/2012,22:41:48
48,30,Glycogen,F1,0.555,21,30/06/2012,22:41:48
48,30,D-Glucosaminic Acid,F2,0.051,22,30/06/2012,22:41:48
48,30,Itaconic Acid,F3,0.228,23,30/06/2012,22:41:48
48,30,Glycyl-L-Glutamic Acid,F4,0.734,24,30/06/2012,22:41:48
