EcologExpTime,PlateCode,C -Source,Well,OD,WellNr,Date,Time
40,37,2-Hydroxy Benzoic Acid,C3,0.057,75,14/07/2012,13:41:52
40,37,L-Phenylalanine,C4,0.12,76,14/07/2012,13:41:52
40,37,Tween 80,D1,0.123,77,14/07/2012,13:41:52
40,37,D-Mannitol,D2,0.128,78,14/07/2012,13:41:52
40,37,4-Hydroxy Benzoic Acid,D3,0.058,79,14/07/2012,13:41:52
40,37,L-Serine,D4,0.071,80,14/07/2012,13:41:52
40,37,_-Cyclodextrin,E1,0.148,81,14/07/2012,13:41:52
40,37,N-Acetyl-D-Glucosamine,E2,0.106,82,14/07/2012,13:41:52
40,37,_-Hydroxybutyric Acid,E3,0.06,83,14/07/2012,13:41:52
40,37,L-Threonine,E4,0.066,84,14/07/2012,13:41:52
40,37,Glycogen,F1,0.061,85,14/07/2012,13:41:52
40,37,D-Glucosaminic Acid,F2,0.17,86,14/07/2012,13:41:52
40,37,Itaconic Acid,F3,0.106,87,14/07/2012,13:41:52
40,37,Glycyl-L-Glutamic Acid,F4,0.073,88,14/07/2012,13:41:52
40,37,D-Cellobiose,G1,0.104,89,14/07/2012,13:41:52
40,37,Glucose-1-Phosphate,G2,0.186,90,14/07/2012,13:41:52
40,37,_-Ketobutyric Acid,G3,0.143,91,14/07/2012,13:41:52
40,37,Phenylethyl-amine,G4,0.122,92,14/07/2012,13:41:52
40,37,_-D-Lactose,H1,0.117,93,14/07/2012,13:41:52
40,37,D L-_-Glycerol Phosphate,H2,0.223,94,14/07/2012,13:41:52
40,37,D-Malic Acid,H3,0.099,95,14/07/2012,13:41:52
40,37,Putrescine,H4,0.088,96,14/07/2012,13:41:52
49,37,Water,A1,0.058,1,14/07/2012,22:33:51
49,37,_-Methyl-D-Glucoside,A2,0.062,2,14/07/2012,22:33:51
49,37,D-Galactonic Acid _-Lactone,A3,0.512,3,14/07/2012,22:33:51
49,37,L-Arginine,A4,0.262,4,14/07/2012,22:33:51
49,37,Pyruvic Acid Methyl Ester,B1,0.068,5,14/07/2012,22:33:51
49,37,D-Xylose,B2,0.065,6,14/07/2012,22:33:51
49,37,D-Galacturonic Acid,B3,0.563,7,14/07/2012,22:33:51
49,37,L-Asparagine,B4,0.273,8,14/07/2012,22:33:51
49,37,Tween 40,C1,0.074,9,14/07/2012,22:33:51
49,37,i-Erythritol,C2,0.072,10,14/07/2012,22:33:51
49,37,2-Hydroxy Benzoic Acid,C3,0.045,11,14/07/2012,22:33:51
49,37,L-Phenylalanine,C4,0.337,12,14/07/2012,22:33:51
49,37,Tween 80,D1,0.343,13,14/07/2012,22:33:51
49,37,D-Mannitol,D2,0.064,14,14/07/2012,22:33:51
49,37,4-Hydroxy Benzoic Acid,D3,0.439,15,14/07/2012,22:33:51
49,37,L-Serine,D4,0.824,16,14/07/2012,22:33:51
49,37,_-Cyclodextrin,E1,0.342,17,14/07/2012,22:33:51
49,37,N-Acetyl-D-Glucosamine,E2,0.066,18,14/07/2012,22:33:51
49,37,_-Hydroxybutyric Acid,E3,0.567,19,14/07/2012,22:33:51
49,37,L-Threonine,E4,1.01,20,14/07/2012,22:33:51
49,37,Glycogen,F1,0.335,21,14/07/2012,22:33:51
49,37,D-Glucosaminic Acid,F2,0.075,22,14/07/2012,22:33:51
49,37,Itaconic Acid,F3,0.411,23,14/07/2012,22:33:51
49,37,Glycyl-L-Glutamic Acid,F4,0.817,24,14/07/2012,22:33:51
49,37,D-Cellobiose,G1,0.455,25,14/07/2012,22:33:51
49,37,Glucose-1-Phosphate,G2,0.122,26,14/07/2012,22:33:51
49,37,_-Ketobutyric Acid,G3,0.05,27,14/07/2012,22:33:51
49,37,Phenylethyl-amine,G4,0.129,28,14/07/2012,22:33:51
49,37,_-D-Lactose,H1,0.489,29,14/07/2012,22:33:51
49,37,D L-_-Glycerol Phosphate,H2,0.127,30,14/07/2012,22:33:51
49,37,D-Malic Acid,H3,0.044,31,14/07/2012,22:33:51
49,37,Putrescine,H4,0.113,32,14/07/2012,22:33:51
49,37,Water,A1,0.487,33,14/07/2012,22:33:51
49,37,_-Methyl-D-Glucoside,A2,0.128,34,14/07/2012,22:33:51
49,37,D-Galactonic Acid _-Lactone,A3,0.052,35,14/07/2012,22:33:51
49,37,L-Arginine,A4,0.114,36,14/07/2012,22:33:51
49,37,Pyruvic Acid Methyl Ester,B1,0.509,37,14/07/2012,22:33:51
49,37,D-Xylose,B2,0.476,38,14/07/2012,22:33:51
49,37,D-Galacturonic Acid,B3,0.285,39,14/07/2012,22:33:51
49,37,L-Asparagine,B4,0.545,40,14/07/2012,22:33:51
49,37,Tween 40,C1,0.596,41,14/07/2012,22:33:51
49,37,i-Erythritol,C2,0.484,42,14/07/2012,22:33:51
49,37,2-Hydroxy Benzoic Acid,C3,0.288,43,14/07/2012,22:33:51
49,37,L-Phenylalanine,C4,0.535,44,14/07/2012,22:33:51
49,37,Tween 80,D1,0.58,45,14/07/2012,22:33:51
49,37,D-Mannitol,D2,0.454,46,14/07/2012,22:33:51
49,37,4-Hydroxy Benzoic Acid,D3,0.291,47,14/07/2012,22:33:51
49,37,L-Serine,D4,0.596,48,14/07/2012,22:33:51
49,37,_-Cyclodextrin,E1,0.071,49,14/07/2012,22:33:51
49,37,N-Acetyl-D-Glucosamine,E2,0.212,50,14/07/2012,22:33:51
49,37,_-Hydroxybutyric Acid,E3,0.129,51,14/07/2012,22:33:51
49,37,L-Threonine,E4,0.043,52,14/07/2012,22:33:51
49,37,Glycogen,F1,0.082,53,14/07/2012,22:33:51
49,37,D-Glucosaminic Acid,F2,0.182,54,14/07/2012,22:33:51
49,37,Itaconic Acid,F3,0.12,55,14/07/2012,22:33:51
49,37,Glycyl-L-Glutamic Acid,F4,0.097,56,14/07/2012,22:33:51
49,37,D-Cellobiose,G1,0.082,57,14/07/2012,22:33:51
49,37,Glucose-1-Phosphate,G2,0.236,58,14/07/2012,22:33:51
49,37,_-Ketobutyric Acid,G3,0.093,59,14/07/2012,22:33:51
49,37,Phenylethyl-amine,G4,0.06,60,14/07/2012,22:33:51
49,37,_-D-Lactose,H1,0.092,61,14/07/2012,22:33:51
49,37,D L-_-Glycerol Phosphate,H2,0.234,62,14/07/2012,22:33:51
49,37,D-Malic Acid,H3,0.45,63,14/07/2012,22:33:51
49,37,Putrescine,H4,0.157,64,14/07/2012,22:33:51
49,37,Water,A1,0.092,65,14/07/2012,22:33:51
49,37,_-Methyl-D-Glucoside,A2,0.541,66,14/07/2012,22:33:51
49,37,D-Galactonic Acid _-Lactone,A3,0.231,67,14/07/2012,22:33:51
49,37,L-Arginine,A4,0.203,68,14/07/2012,22:33:51
49,37,Pyruvic Acid Methyl Ester,B1,0.104,69,14/07/2012,22:33:51
49,37,D-Xylose,B2,0.248,70,14/07/2012,22:33:51
49,37,D-Galacturonic Acid,B3,0.488,71,14/07/2012,22:33:51
49,37,L-Asparagine,B4,0.11,72,14/07/2012,22:33:51
49,37,Tween 40,C1,0.088,73,14/07/2012,22:33:51
49,37,i-Erythritol,C2,0.077,74,14/07/2012,22:33:51
49,37,2-Hydroxy Benzoic Acid,C3,0.059,75,14/07/2012,22:33:51
49,37,L-Phenylalanine,C4,0.117,76,14/07/2012,22:33:51
49,37,Tween 80,D1,0.107,77,14/07/2012,22:33:51
49,37,D-Mannitol,D2,0.11,78,14/07/2012,22:33:51
49,37,4-Hydroxy Benzoic Acid,D3,0.06,79,14/07/2012,22:33:51
49,37,L-Serine,D4,0.077,80,14/07/2012,22:33:51
49,37,_-Cyclodextrin,E1,0.133,81,14/07/2012,22:33:51
49,37,N-Acetyl-D-Glucosamine,E2,0.086,82,14/07/2012,22:33:51
49,37,_-Hydroxybutyric Acid,E3,0.065,83,14/07/2012,22:33:51
49,37,L-Threonine,E4,0.063,84,14/07/2012,22:33:51
49,37,Glycogen,F1,0.059,85,14/07/2012,22:33:51
49,37,D-Glucosaminic Acid,F2,0.225,86,14/07/2012,22:33:51
49,37,Itaconic Acid,F3,0.13,87,14/07/2012,22:33:51
49,37,Glycyl-L-Glutamic Acid,F4,0.138,88,14/07/2012,22:33:51
49,37,D-Cellobiose,G1,0.087,89,14/07/2012,22:33:51
49,37,Glucose-1-Phosphate,G2,0.231,90,14/07/2012,22:33:51
49,37,_-Ketobutyric Acid,G3,0.146,91,14/07/2012,22:33:51
49,37,Phenylethyl-amine,G4,0.174,92,14/07/2012,22:33:51
49,37,_-D-Lactose,H1,0.087,93,14/07/2012,22:33:51
49,37,D L-_-Glycerol Phosphate,H2,0.235,94,14/07/2012,22:33:51
49,37,D-Malic Acid,H3,0.102,95,14/07/2012,22:33:51
49,37,Putrescine,H4,0.15,96,14/07/2012,22:33:51
60,37,Water,A1,0.058,1,15/07/2012,08:55:32
60,37,_-Methyl-D-Glucoside,A2,0.061,2,15/07/2012,08:55:32
60,37,D-Galactonic Acid _-Lactone,A3,0.753,3,15/07/2012,08:55:32
60,37,L-Arginine,A4,0.446,4,15/07/2012,08:55:32
60,37,Pyruvic Acid Methyl Ester,B1,0.066,5,15/07/2012,08:55:32
60,37,D-Xylose,B2,0.064,6,15/07/2012,08:55:32
60,37,D-Galacturonic Acid,B3,0.915,7,15/07/2012,08:55:32
60,37,L-Asparagine,B4,0.483,8,15/07/2012,08:55:32
60,37,Tween 40,C1,0.072,9,15/07/2012,08:55:32
60,37,i-Erythritol,C2,0.067,10,15/07/2012,08:55:32
60,37,2-Hydroxy Benzoic Acid,C3,0.046,11,15/07/2012,08:55:32
60,37,L-Phenylalanine,C4,0.583,12,15/07/2012,08:55:32
60,37,Tween 80,D1,0.504,13,15/07/2012,08:55:32
60,37,D-Mannitol,D2,0.064,14,15/07/2012,08:55:32
60,37,4-Hydroxy Benzoic Acid,D3,0.805,15,15/07/2012,08:55:32
60,37,L-Serine,D4,1.046,16,15/07/2012,08:55:32
60,37,_-Cyclodextrin,E1,0.522,17,15/07/2012,08:55:32
60,37,N-Acetyl-D-Glucosamine,E2,0.066,18,15/07/2012,08:55:32
60,37,_-Hydroxybutyric Acid,E3,0.999,19,15/07/2012,08:55:32
60,37,L-Threonine,E4,1.283,20,15/07/2012,08:55:32
60,37,Glycogen,F1,0.489,21,15/07/2012,08:55:32
60,37,D-Glucosaminic Acid,F2,0.088,22,15/07/2012,08:55:32
60,37,Itaconic Acid,F3,0.616,23,15/07/2012,08:55:32
60,37,Glycyl-L-Glutamic Acid,F4,1.263,24,15/07/2012,08:55:32
60,37,D-Cellobiose,G1,0.635,25,15/07/2012,08:55:32
60,37,Glucose-1-Phosphate,G2,0.184,26,15/07/2012,08:55:32
60,37,_-Ketobutyric Acid,G3,0.05,27,15/07/2012,08:55:32
60,37,Phenylethyl-amine,G4,0.119,28,15/07/2012,08:55:32
60,37,_-D-Lactose,H1,0.745,29,15/07/2012,08:55:32
60,37,D L-_-Glycerol Phosphate,H2,0.183,30,15/07/2012,08:55:32
60,37,D-Malic Acid,H3,0.044,31,15/07/2012,08:55:32
60,37,Putrescine,H4,0.113,32,15/07/2012,08:55:32
60,37,Water,A1,0.73,33,15/07/2012,08:55:32
60,37,_-Methyl-D-Glucoside,A2,0.149,34,15/07/2012,08:55:32
60,37,D-Galactonic Acid _-Lactone,A3,0.053,35,15/07/2012,08:55:32
60,37,L-Arginine,A4,0.122,36,15/07/2012,08:55:32
60,37,Pyruvic Acid Methyl Ester,B1,0.651,37,15/07/2012,08:55:32
60,37,D-Xylose,B2,0.679,38,15/07/2012,08:55:32
60,37,D-Galacturonic Acid,B3,0.461,39,15/07/2012,08:55:32
60,37,L-Asparagine,B4,0.734,40,15/07/2012,08:55:32
60,37,Tween 40,C1,0.821,41,15/07/2012,08:55:32
60,37,i-Erythritol,C2,0.707,42,15/07/2012,08:55:32
60,37,2-Hydroxy Benzoic Acid,C3,0.43,43,15/07/2012,08:55:32
60,37,L-Phenylalanine,C4,0.746,44,15/07/2012,08:55:32
60,37,Tween 80,D1,0.74,45,15/07/2012,08:55:32
60,37,D-Mannitol,D2,0.647,46,15/07/2012,08:55:32
60,37,4-Hydroxy Benzoic Acid,D3,0.435,47,15/07/2012,08:55:32
60,37,L-Serine,D4,0.875,48,15/07/2012,08:55:32
60,37,_-Cyclodextrin,E1,0.063,49,15/07/2012,08:55:32
60,37,N-Acetyl-D-Glucosamine,E2,0.331,50,15/07/2012,08:55:32
60,37,_-Hydroxybutyric Acid,E3,0.125,51,15/07/2012,08:55:32
60,37,L-Threonine,E4,0.044,52,15/07/2012,08:55:32
60,37,Glycogen,F1,0.076,53,15/07/2012,08:55:32
60,37,D-Glucosaminic Acid,F2,0.278,54,15/07/2012,08:55:32
60,37,Itaconic Acid,F3,0.119,55,15/07/2012,08:55:32
60,37,Glycyl-L-Glutamic Acid,F4,0.111,56,15/07/2012,08:55:32
60,37,D-Cellobiose,G1,0.076,57,15/07/2012,08:55:32
60,37,Glucose-1-Phosphate,G2,0.339,58,15/07/2012,08:55:32
60,37,_-Ketobutyric Acid,G3,0.092,59,15/07/2012,08:55:32
60,37,Phenylethyl-amine,G4,0.059,60,15/07/2012,08:55:32
60,37,_-D-Lactose,H1,0.092,61,15/07/2012,08:55:32
60,37,D L-_-Glycerol Phosphate,H2,0.447,62,15/07/2012,08:55:32
60,37,D-Malic Acid,H3,0.574,63,15/07/2012,08:55:32
60,37,Putrescine,H4,0.182,64,15/07/2012,08:55:32
60,37,Water,A1,0.089,65,15/07/2012,08:55:32
60,37,_-Methyl-D-Glucoside,A2,0.784,66,15/07/2012,08:55:32
60,37,D-Galactonic Acid _-Lactone,A3,0.284,67,15/07/2012,08:55:32
60,37,L-Arginine,A4,0.241,68,15/07/2012,08:55:32
60,37,Pyruvic Acid Methyl Ester,B1,0.105,69,15/07/2012,08:55:32
60,37,D-Xylose,B2,0.435,70,15/07/2012,08:55:32
60,37,D-Galacturonic Acid,B3,0.648,71,15/07/2012,08:55:32
60,37,L-Asparagine,B4,0.151,72,15/07/2012,08:55:32
60,37,Tween 40,C1,0.092,73,15/07/2012,08:55:32
60,37,i-Erythritol,C2,0.072,74,15/07/2012,08:55:32
60,37,2-Hydroxy Benzoic Acid,C3,0.06,75,15/07/2012,08:55:32
60,37,L-Phenylalanine,C4,0.114,76,15/07/2012,08:55:32
60,37,Tween 80,D1,0.1,77,15/07/2012,08:55:32
60,37,D-Mannitol,D2,0.103,78,15/07/2012,08:55:32
60,37,4-Hydroxy Benzoic Acid,D3,0.062,79,15/07/2012,08:55:32
60,37,L-Serine,D4,0.075,80,15/07/2012,08:55:32
60,37,_-Cyclodextrin,E1,0.128,81,15/07/2012,08:55:32
60,37,N-Acetyl-D-Glucosamine,E2,0.081,82,15/07/2012,08:55:32
60,37,_-Hydroxybutyric Acid,E3,0.067,83,15/07/2012,08:55:32
60,37,L-Threonine,E4,0.063,84,15/07/2012,08:55:32
60,37,Glycogen,F1,0.058,85,15/07/2012,08:55:32
60,37,D-Glucosaminic Acid,F2,0.237,86,15/07/2012,08:55:32
60,37,Itaconic Acid,F3,0.15,87,15/07/2012,08:55:32
60,37,Glycyl-L-Glutamic Acid,F4,0.143,88,15/07/2012,08:55:32
60,37,D-Cellobiose,G1,0.084,89,15/07/2012,08:55:32
60,37,Glucose-1-Phosphate,G2,0.267,90,15/07/2012,08:55:32
60,37,_-Ketobutyric Acid,G3,0.181,91,15/07/2012,08:55:32
60,37,Phenylethyl-amine,G4,0.275,92,15/07/2012,08:55:32
60,37,_-D-Lactose,H1,0.087,93,15/07/2012,08:55:32
60,37,D L-_-Glycerol Phosphate,H2,0.265,94,15/07/2012,08:55:32
60,37,D-Malic Acid,H3,0.125,95,15/07/2012,08:55:32
60,37,Putrescine,H4,0.248,96,15/07/2012,08:55:32
72,37,Water,A1,0.057,1,15/07/2012,21:33:13
72,37,_-Methyl-D-Glucoside,A2,0.061,2,15/07/2012,21:33:13
72,37,D-Galactonic Acid _-Lactone,A3,1.065,3,15/07/2012,21:33:13
72,37,L-Arginine,A4,0.768,4,15/07/2012,21:33:13
72,37,Pyruvic Acid Methyl Ester,B1,0.064,5,15/07/2012,21:33:13
72,37,D-Xylose,B2,0.063,6,15/07/2012,21:33:13
72,37,D-Galacturonic Acid,B3,1.087,7,15/07/2012,21:33:13
72,37,L-Asparagine,B4,0.887,8,15/07/2012,21:33:13
72,37,Tween 40,C1,0.069,9,15/07/2012,21:33:13
72,37,i-Erythritol,C2,0.065,10,15/07/2012,21:33:13
72,37,2-Hydroxy Benzoic Acid,C3,0.048,11,15/07/2012,21:33:13
72,37,L-Phenylalanine,C4,1.012,12,15/07/2012,21:33:13
72,37,Tween 80,D1,0.601,13,15/07/2012,21:33:13
72,37,D-Mannitol,D2,0.063,14,15/07/2012,21:33:13
72,37,4-Hydroxy Benzoic Acid,D3,1.286,15,15/07/2012,21:33:13
72,37,L-Serine,D4,1.522,16,15/07/2012,21:33:13
72,37,_-Cyclodextrin,E1,0.678,17,15/07/2012,21:33:13
72,37,N-Acetyl-D-Glucosamine,E2,0.066,18,15/07/2012,21:33:13
72,37,_-Hydroxybutyric Acid,E3,1.548,19,15/07/2012,21:33:13
72,37,L-Threonine,E4,1.537,20,15/07/2012,21:33:13
72,37,Glycogen,F1,0.627,21,15/07/2012,21:33:13
72,37,D-Glucosaminic Acid,F2,0.117,22,15/07/2012,21:33:13
72,37,Itaconic Acid,F3,1.084,23,15/07/2012,21:33:13
72,37,Glycyl-L-Glutamic Acid,F4,1.633,24,15/07/2012,21:33:13
72,37,D-Cellobiose,G1,0.945,25,15/07/2012,21:33:13
72,37,Glucose-1-Phosphate,G2,0.285,26,15/07/2012,21:33:13
72,37,_-Ketobutyric Acid,G3,0.05,27,15/07/2012,21:33:13
72,37,Phenylethyl-amine,G4,0.152,28,15/07/2012,21:33:13
72,37,_-D-Lactose,H1,1.073,29,15/07/2012,21:33:13
72,37,D L-_-Glycerol Phosphate,H2,0.274,30,15/07/2012,21:33:13
72,37,D-Malic Acid,H3,0.044,31,15/07/2012,21:33:13
72,37,Putrescine,H4,0.102,32,15/07/2012,21:33:13
72,37,Water,A1,1.049,33,15/07/2012,21:33:13
72,37,_-Methyl-D-Glucoside,A2,0.231,34,15/07/2012,21:33:13
72,37,D-Galactonic Acid _-Lactone,A3,0.053,35,15/07/2012,21:33:13
72,37,L-Arginine,A4,0.148,36,15/07/2012,21:33:13
72,37,Pyruvic Acid Methyl Ester,B1,1.013,37,15/07/2012,21:33:13
72,37,D-Xylose,B2,0.973,38,15/07/2012,21:33:13
72,37,D-Galacturonic Acid,B3,0.701,39,15/07/2012,21:33:13
72,37,L-Asparagine,B4,0.859,40,15/07/2012,21:33:13
72,37,Tween 40,C1,1.177,41,15/07/2012,21:33:13
72,37,i-Erythritol,C2,0.946,42,15/07/2012,21:33:13
72,37,2-Hydroxy Benzoic Acid,C3,0.666,43,15/07/2012,21:33:13
72,37,L-Phenylalanine,C4,0.884,44,15/07/2012,21:33:13
72,37,Tween 80,D1,1.063,45,15/07/2012,21:33:13
72,37,D-Mannitol,D2,0.861,46,15/07/2012,21:33:13
72,37,4-Hydroxy Benzoic Acid,D3,0.69,47,15/07/2012,21:33:13
72,37,L-Serine,D4,0.941,48,15/07/2012,21:33:13
72,37,_-Cyclodextrin,E1,0.059,49,15/07/2012,21:33:13
72,37,N-Acetyl-D-Glucosamine,E2,0.462,50,15/07/2012,21:33:13
72,37,_-Hydroxybutyric Acid,E3,0.133,51,15/07/2012,21:33:13
72,37,L-Threonine,E4,0.044,52,15/07/2012,21:33:13
72,37,Glycogen,F1,0.074,53,15/07/2012,21:33:13
72,37,D-Glucosaminic Acid,F2,0.49,54,15/07/2012,21:33:13
72,37,Itaconic Acid,F3,0.116,55,15/07/2012,21:33:13
72,37,Glycyl-L-Glutamic Acid,F4,0.119,56,15/07/2012,21:33:13
72,37,D-Cellobiose,G1,0.073,57,15/07/2012,21:33:13
72,37,Glucose-1-Phosphate,G2,0.483,58,15/07/2012,21:33:13
72,37,_-Ketobutyric Acid,G3,0.094,59,15/07/2012,21:33:13
72,37,Phenylethyl-amine,G4,0.058,60,15/07/2012,21:33:13
72,37,_-D-Lactose,H1,0.088,61,15/07/2012,21:33:13
72,37,D L-_-Glycerol Phosphate,H2,0.606,62,15/07/2012,21:33:13
72,37,D-Malic Acid,H3,0.742,63,15/07/2012,21:33:13
72,37,Putrescine,H4,0.269,64,15/07/2012,21:33:13
72,37,Water,A1,0.089,65,15/07/2012,21:33:13
72,37,_-Methyl-D-Glucoside,A2,1.019,66,15/07/2012,21:33:13
72,37,D-Galactonic Acid _-Lactone,A3,0.439,67,15/07/2012,21:33:13
72,37,L-Arginine,A4,0.333,68,15/07/2012,21:33:13
72,37,Pyruvic Acid Methyl Ester,B1,0.108,69,15/07/2012,21:33:13
72,37,D-Xylose,B2,0.761,70,15/07/2012,21:33:13
72,37,D-Galacturonic Acid,B3,0.895,71,15/07/2012,21:33:13
72,37,L-Asparagine,B4,0.209,72,15/07/2012,21:33:13
72,37,Tween 40,C1,0.088,73,15/07/2012,21:33:13
72,37,i-Erythritol,C2,0.07,74,15/07/2012,21:33:13
72,37,2-Hydroxy Benzoic Acid,C3,0.061,75,15/07/2012,21:33:13
72,37,L-Phenylalanine,C4,0.112,76,15/07/2012,21:33:13
72,37,Tween 80,D1,0.097,77,15/07/2012,21:33:13
72,37,D-Mannitol,D2,0.099,78,15/07/2012,21:33:13
72,37,4-Hydroxy Benzoic Acid,D3,0.068,79,15/07/2012,21:33:13
72,37,L-Serine,D4,0.074,80,15/07/2012,21:33:13
72,37,_-Cyclodextrin,E1,0.125,81,15/07/2012,21:33:13
72,37,N-Acetyl-D-Glucosamine,E2,0.077,82,15/07/2012,21:33:13
72,37,_-Hydroxybutyric Acid,E3,0.08,83,15/07/2012,21:33:13
72,37,L-Threonine,E4,0.064,84,15/07/2012,21:33:13
72,37,Glycogen,F1,0.056,85,15/07/2012,21:33:13
72,37,D-Glucosaminic Acid,F2,0.23,86,15/07/2012,21:33:13
72,37,Itaconic Acid,F3,0.223,87,15/07/2012,21:33:13
72,37,Glycyl-L-Glutamic Acid,F4,0.149,88,15/07/2012,21:33:13
72,37,D-Cellobiose,G1,0.081,89,15/07/2012,21:33:13
72,37,Glucose-1-Phosphate,G2,0.284,90,15/07/2012,21:33:13
72,37,_-Ketobutyric Acid,G3,0.206,91,15/07/2012,21:33:13
72,37,Phenylethyl-amine,G4,0.466,92,15/07/2012,21:33:13
72,37,_-D-Lactose,H1,0.082,93,15/07/2012,21:33:13
72,37,D L-_-Glycerol Phosphate,H2,0.276,94,15/07/2012,21:33:13
72,37,D-Malic Acid,H3,0.142,95,15/07/2012,21:33:13
72,37,Putrescine,H4,0.423,96,15/07/2012,21:33:13
84,37,Water,A1,0.058,1,16/07/2012,09:34:51
84,37,_-Methyl-D-Glucoside,A2,0.061,2,16/07/2012,09:34:51
84,37,D-Galactonic Acid _-Lactone,A3,0.987,3,16/07/2012,09:34:51
84,37,L-Arginine,A4,1.007,4,16/07/2012,09:34:51
84,37,Pyruvic Acid Methyl Ester,B1,0.065,5,16/07/2012,09:34:51
84,37,D-Xylose,B2,0.064,6,16/07/2012,09:34:51
84,37,D-Galacturonic Acid,B3,1.015,7,16/07/2012,09:34:51
84,37,L-Asparagine,B4,1.086,8,16/07/2012,09:34:51
84,37,Tween 40,C1,0.07,9,16/07/2012,09:34:51
84,37,i-Erythritol,C2,0.065,10,16/07/2012,09:34:51
84,37,2-Hydroxy Benzoic Acid,C3,0.049,11,16/07/2012,09:34:51
84,37,L-Phenylalanine,C4,1.184,12,16/07/2012,09:34:51
84,37,Tween 80,D1,0.74,13,16/07/2012,09:34:51
84,37,D-Mannitol,D2,0.063,14,16/07/2012,09:34:51
84,37,4-Hydroxy Benzoic Acid,D3,1.567,15,16/07/2012,09:34:51
84,37,L-Serine,D4,1.868,16,16/07/2012,09:34:51
84,37,_-Cyclodextrin,E1,0.787,17,16/07/2012,09:34:51
84,37,N-Acetyl-D-Glucosamine,E2,0.065,18,16/07/2012,09:34:51
84,37,_-Hydroxybutyric Acid,E3,1.462,19,16/07/2012,09:34:51
84,37,L-Threonine,E4,1.746,20,16/07/2012,09:34:51
84,37,Glycogen,F1,0.771,21,16/07/2012,09:34:51
84,37,D-Glucosaminic Acid,F2,0.164,22,16/07/2012,09:34:51
84,37,Itaconic Acid,F3,1.479,23,16/07/2012,09:34:51
84,37,Glycyl-L-Glutamic Acid,F4,1.848,24,16/07/2012,09:34:51
84,37,D-Cellobiose,G1,1.177,25,16/07/2012,09:34:51
84,37,Glucose-1-Phosphate,G2,0.381,26,16/07/2012,09:34:51
84,37,_-Ketobutyric Acid,G3,0.05,27,16/07/2012,09:34:51
84,37,Phenylethyl-amine,G4,0.213,28,16/07/2012,09:34:51
84,37,_-D-Lactose,H1,1.28,29,16/07/2012,09:34:51
84,37,D L-_-Glycerol Phosphate,H2,0.369,30,16/07/2012,09:34:51
84,37,D-Malic Acid,H3,0.044,31,16/07/2012,09:34:51
84,37,Putrescine,H4,0.1,32,16/07/2012,09:34:51
84,37,Water,A1,1.294,33,16/07/2012,09:34:51
84,37,_-Methyl-D-Glucoside,A2,0.339,34,16/07/2012,09:34:51
84,37,D-Galactonic Acid _-Lactone,A3,0.052,35,16/07/2012,09:34:51
84,37,L-Arginine,A4,0.167,36,16/07/2012,09:34:51
84,37,Pyruvic Acid Methyl Ester,B1,1.263,37,16/07/2012,09:34:51
84,37,D-Xylose,B2,1.428,38,16/07/2012,09:34:51
84,37,D-Galacturonic Acid,B3,0.866,39,16/07/2012,09:34:51
84,37,L-Asparagine,B4,1.019,40,16/07/2012,09:34:51
84,37,Tween 40,C1,1.491,41,16/07/2012,09:34:51
84,37,i-Erythritol,C2,1.164,42,16/07/2012,09:34:51
84,37,2-Hydroxy Benzoic Acid,C3,0.819,43,16/07/2012,09:34:51
84,37,L-Phenylalanine,C4,1.055,44,16/07/2012,09:34:51
84,37,Tween 80,D1,1.357,45,16/07/2012,09:34:51
84,37,D-Mannitol,D2,1.06,46,16/07/2012,09:34:51
84,37,4-Hydroxy Benzoic Acid,D3,0.873,47,16/07/2012,09:34:51
84,37,L-Serine,D4,0.94,48,16/07/2012,09:34:51
84,37,_-Cyclodextrin,E1,0.059,49,16/07/2012,09:34:51
84,37,N-Acetyl-D-Glucosamine,E2,0.562,50,16/07/2012,09:34:51
84,37,_-Hydroxybutyric Acid,E3,0.145,51,16/07/2012,09:34:51
84,37,L-Threonine,E4,0.046,52,16/07/2012,09:34:51
84,37,Glycogen,F1,0.073,53,16/07/2012,09:34:51
84,37,D-Glucosaminic Acid,F2,0.709,54,16/07/2012,09:34:51
84,37,Itaconic Acid,F3,0.118,55,16/07/2012,09:34:51
84,37,Glycyl-L-Glutamic Acid,F4,0.12,56,16/07/2012,09:34:51
84,37,D-Cellobiose,G1,0.071,57,16/07/2012,09:34:51
84,37,Glucose-1-Phosphate,G2,0.595,58,16/07/2012,09:34:51
84,37,_-Ketobutyric Acid,G3,0.097,59,16/07/2012,09:34:51
84,37,Phenylethyl-amine,G4,0.068,60,16/07/2012,09:34:51
84,37,_-D-Lactose,H1,0.088,61,16/07/2012,09:34:51
84,37,D L-_-Glycerol Phosphate,H2,0.648,62,16/07/2012,09:34:51
84,37,D-Malic Acid,H3,0.963,63,16/07/2012,09:34:51
84,37,Putrescine,H4,0.357,64,16/07/2012,09:34:51
84,37,Water,A1,0.088,65,16/07/2012,09:34:51
84,37,_-Methyl-D-Glucoside,A2,1.299,66,16/07/2012,09:34:51
84,37,D-Galactonic Acid _-Lactone,A3,0.545,67,16/07/2012,09:34:51
84,37,L-Arginine,A4,0.415,68,16/07/2012,09:34:51
84,37,Pyruvic Acid Methyl Ester,B1,0.11,69,16/07/2012,09:34:51
