"OTU.ID"	"gbg25"	"gbg3"	"gbg1"	"gbg29"	"gbg17"	"gbg31"	"gbg22"	"gbg10"	"gbg49"	"gbg37"	"gbg27"	"gbg23"	"gbg24"	"gbg5"	"gbg21"	"gbg19"	"gbg7"	"gbg4"	"gbg8"	"gbg13"	"gbg36"	"gbg41"	"gbg14"	"gbg43"	"gbg15"	"gbg48"	"gbg30"	"gbg18"	"gbg6"	"gbg34"	"gbg39"	"gbg50"	"gbg40"	"gbg28"	"gbg26"	"gbg9"	"gbg45"	"gbg32"	"gbg42"	"gbg38"	"gbg46"	"gbg44"	"gbg20"	"gbg11"	"gbg2"	"gbg33"	"gbg16"	"gbg47"	"gbg35"	"gbg12"	"gbg86"	"gbg77"	"gbg65"	"gbg71"	"gbg63"	"gbg79"	"gbg60"	"gbg73"	"gbg88"	"gbg85"	"gbg75"	"gbg72"	"gbg95"	"gbg62"	"gbg74"	"gbg89"	"gbg51"	"gbg58"	"gbg61"	"gbg76"	"gbg52"	"gbg67"	"gbg56"	"gbg53"	"gbg87"	"gbg92"	"gbg98"	"gbg80"	"gbg82"	"gbg64"	"gbg91"	"gbg54"	"gbg57"	"gbg93"	"gbg81"	"gbg68"	"gbg78"	"gbg70"	"gbg100"	"gbg69"	"gbg55"	"gbg66"	"gbg94"	"gbg99"	"gbg90"	"gbg83"	"gbg84"	"gbg59"	"gbg97"	"gbg117"	"gbg111"	"gbg118"	"gbg125"	"gbg101"	"gbg115"	"gbg106"	"gbg121"	"gbg127"	"gbg110"	"gbg112"	"gbg103"	"gbg113"	"gbg107"	"gbg140"	"gbg120"	"gbg132"	"gbg119"	"gbg136"	"gbg108"	"gbg123"	"gbg130"	"gbg135"	"gbg105"	"gbg126"	"gbg128"	"gbg102"	"gbg109"	"gbg104"	"gbg124"	"gbg141"	"gbg139"	"gbg114"	"gbg122"	"gbg131"	"gbg145"	"gbg138"	"gbg129"	"gbg134"	"gbg137"	"gbg116"	"gbg142"	"gbg133"	"gbg144"	"gbg143"
"36"	"OTU_5"	81	0	21	0	0	0	0	0	168	1759	0	0	0	0	0	0	0	0	0	18	1	314	0	203	1	0	0	0	0	0	1345	0	2449	0	0	0	0	0	453	2843	0	25	0	1	0	0	0	0	1	0	4370	1	0	2	0	0	0	10	1622	3305	0	0	2	0	0	4216	0	0	40	1	0	2	1	0	4479	11200	271	1	1	0	4694	0	0	2	12	0	1	0	1	1	0	1	0	0	5333	0	1	0	1	0	0	1	2	3	0	0	0	0	5	3	1	0	0	4819	0	1	0	6780	0	1	0	5081	0	1	0	1	0	0	0	8519	2488	0	6	0	2426	4354	2	2069	885	0	1	2	0	0
"37"	"OTU_59"	758	33	1423	1	0	0	0	0	726	10	12	0	0	0	0	1	0	12	0	227	0	0	56	0	4	1	0	0	0	0	0	85	0	2	29	0	0	0	0	2	0	0	0	0	56	0	0	0	0	0	0	1	0	0	3	0	0	371	0	1	42	0	0	21	6	0	40	0	131	1	17	0	0	2	1	0	189	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	28	0	0	0	0	0	0	10	0	1	4	0	0	0	0	31	0	1	1	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	9	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0
"38"	"OTU_21"	6	121	0	0	3	1	0	0	0	10	1	0	0	45	0	1	0	430	0	3	0	0	5	0	1	0	0	1	2152	0	442	167	61	0	0	0	0	0	0	192	0	0	0	0	26	0	0	0	0	0	400	0	20	0	33	0	0	65	34	36	0	0	0	24	0	0	168	0	2	0	1425	0	0	391	591	0	7	0	0	18	0	1917	0	0	0	0	0	0	625	0	0	3	0	233	0	0	1	0	0	0	449	0	1	15580	6	1	2	0	70	442	2123	394	3	0	0	0	0	261	0	0	0	107	2	0	0	268	0	1	1	0	1	276	104	0	0	0	0	629	25	0	0	0	0	0
"39"	"OTU_755"	393	3	62	0	0	0	0	0	27	2	0	0	0	1	0	0	0	10	0	48	1	15	57	91	9	0	0	0	0	0	1	10	11	0	4	0	0	0	2	1	0	9	0	0	3	0	0	0	0	0	3	0	7	0	28	0	0	939	5	0	0	0	0	68	0	51	0	0	26	0	19	1	54	18	7	37	8	0	0	38	117	0	0	0	0	0	0	0	6	1	0	6	0	31	62	0	0	0	0	15	79	13	0	425	642	0	0	0	13	110	3	145	0	38	0	0	0	12	0	0	0	0	274	0	0	83	0	0	0	13	40	325	152	0	0	61	0	1	3	189	0	0	0	0
"40"	"OTU_41"	21	1	0	5	0	0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	11	2	22	647	168	0	2	1	0	5	0	0	0	0	1	0	0	4	0	0	8	229	31	2	50	0	92	57	18	4	243	0	184	2	891	13	11	0	0	820	9	2	0	0	32	0	0	5	0	6	2	0	0	0	0	0	5	0	46	6	1	0	43	6	2	1	5	2	59	317	47	523	3714	131	0	2	450	507	9	275	270	8	51	3	253	425	71	50	14	1948	7	18	150	9	28	218	838	444	1043	0	16	870	73	5	699	0	43	38	77	459	1	93	190	514
"41"	"OTU_112"	2	0	0	0	1	24	0	0	0	0	0	0	0	0	1	1	2	4	0	0	6	0	2	0	0	1	0	1	9	23	0	1	0	0	0	8313	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	25	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	2	0	0	4	0	0	1	7077	0	1	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	4	1	2	1	0	13530	0	0	1	4	0	1	8	0	0	0	0	1	1	0	0	1	0	0	29	0	2	1	0	0	0	2	0	17	0	0	1	0	0	1	0	4	0	0
"42"	"OTU_79"	2478	6	695	0	0	0	0	0	1349	4613	11	0	1	0	1	0	0	3	0	1588	0	0	33	0	8	0	0	0	0	0	1	26	0	1	46	0	0	0	0	5	0	0	0	0	16	0	1	0	3	0	1	0	0	0	1	0	0	49	0	3492	10	0	0	16	0	1	5	0	734	1	2	0	0	0	2	0	220	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	4	1	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	1	0	2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"43"	"OTU_76"	1077	0	79	0	0	0	0	0	127	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	1	0	0	1	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"44"	"OTU_233"	1	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"45"	"OTU_66"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	345	0	96	0	35	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	416	0	0	1	0	10	0	0	41	1	0	0	0	0	0	0	0	1	0	36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	60	8	0	0	0	0	0	0	0	0	0	3	0	0	0
"46"	"OTU_51"	0	0	0	0	0	0	0	0	0	3331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0
"47"	"OTU_65"	390	2	177	0	0	0	0	0	450	1	1	0	0	0	0	0	0	0	0	230	0	0	10	0	0	0	0	0	0	0	0	13	0	0	3	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	109	0	0	1	0	0	14	0	0	1	0	147	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	1	0	1	0	0	0	20	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"48"	"OTU_211"	110	778	0	0	169	0	0	0	0	0	1	0	0	1	0	247	7	1	0	1	0	0	241	0	213	0	0	74	0	0	2	4	0	0	47	0	0	0	0	0	0	0	27	0	2	0	75	0	0	0	0	0	954	0	368	0	0	122	0	1	204	0	0	224	0	0	1432	0	1	0	1	1440	0	0	0	0	0	0	0	1140	0	1	4	0	0	26	0	0	2580	1	134	576	0	1	0	0	0	0	0	18	175	0	2	6	2491	22	5	0	4	694	15	1770	5	0	0	0	0	0	0	159	0	0	0	0	0	0	0	730	2	0	0	653	51	0	1	0	0	0	0	262	0	4	0	0
"49"	"OTU_73"	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	32	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	1	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"50"	"OTU_202"	289	20	461	0	0	0	0	0	346	1094	2	0	0	0	0	0	0	5	0	52	0	0	18	1	1	0	0	0	0	0	16	55	11	1	11	0	0	1	1	233	0	0	0	0	40	0	0	0	0	0	153	3	0	0	1	0	0	200	1	752	32	0	0	5	2	0	20	0	28	3	9	0	0	1	8	0	243	0	0	1	0	0	0	0	1	0	0	0	9	0	0	0	0	19	0	0	0	0	0	0	1	0	5	2	0	0	0	2	24	1	0	0	0	0	0	0	0	8	0	2	0	788	0	0	0	1	0	0	3	0	0	0	60	0	0	1	2	18	1	0	0	0	0	0
"51"	"OTU_194"	5	1	5	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"52"	"OTU_72"	1	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	6	0	17	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	7	403	0	0	0	0	0	54	0	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	515	0	0	0	0	0	0	0	0	0	0	1	1	0	79	0	237	25	0	0	0	0	0
"53"	"OTU_46"	2	0	0	0	0	0	0	0	0	1	388	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1111	381	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	120	0	0	0	10	0	0	0	0	694	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	592	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	9	0	0	0	40	0	0	0	0	0	0	0	6	0	0	0	0	13	0	0
"54"	"OTU_285"	1	0	29	5	1	0	0	0	13	0	125	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	376	109	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	162	1	0	1	0	0	2	0	0	34	0	0	0	4	2	1	0	0	71	0	0	0	0	0	0	4	0	20	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	145	0	29	0	0	35	0	4	0	1	0	0	0	0	0	0	0	1	67	0	0	0	0	0	0	0	15	0	0	5	10	598	0	0	0	0	0	0	0	5	0	0
"55"	"OTU_50"	992	1	372	1	0	0	0	0	180	0	2	0	0	0	0	0	0	2	0	369	0	0	13	0	3	0	0	0	0	0	0	2	0	1	7	1	0	0	1	0	1	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	509	0	0	3	0	0	8	0	1	2	0	211	0	1	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	309	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1323	0	0	0	0	1	0	0	0	0	0	0
"56"	"OTU_57"	8	0	0	0	11	0	0	0	0	1	1	1	0	0	0	0	1	0	2	0	0	0	951	0	572	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	2	0	0	0	0	0	40	0	0	0	0	0	42	0	42	0	0	0	0	0	0	0	0	387	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	14	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
"57"	"OTU_62"	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	113	0	0	592	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	1	0	80	0	20	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	20	0	0	0	173	0	0	0	0	41	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0
"58"	"OTU_56"	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	0	19	2	2	0	0	0	0	0	0	47	0	0	158	7	0	4	2	0	0	0	0	0	62	0	8	0	0	0	1	1	0	1	11	2	5	179	0	1	146	4	6	128	0	4	1	0	1	0	1	0	0	6	0	0	0	4	0	392	0	0	6	0	0	0	0	0	0	0	2	0	15	38	0	0	132	2	0	0	54	0	8	4	7	13	1	1	1	22	3	236	3	1	0	3	2	0	8	172	2	5	3	0	2	10	30	4	0	6	0	0	94	3	2	3	24	2	1	2	0	91	7	7
"59"	"OTU_68"	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	761	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	633	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0
"60"	"OTU_58"	802	1	26	0	0	0	0	0	15	0	6	0	0	0	0	0	0	0	0	347	0	0	81	0	4	0	0	0	0	0	0	1	1	5	27	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	9	0	0	260	0	0	68	0	0	36	11	0	1	0	209	1	0	0	0	0	0	0	5	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	22	0	3	0	0	0	0	0	72	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
"61"	"OTU_130"	71	0	3	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	44	0	0	18	0	4	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	5	0	0	6	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"62"	"OTU_196"	232	1	53	0	1	0	0	0	22	0	0	0	0	0	0	0	0	0	0	130	0	0	24	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	3	0	0	1	0	0	14	0	0	0	0	59	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	10	0	0	1	0	0	13	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
"63"	"OTU_101"	200	0	12	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	34	0	0	9	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	52	0	0	13	0	0	4	0	0	0	0	28	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
"64"	"OTU_117"	148	2	15	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	68	0	0	19	0	2	0	0	0	0	0	1	2	0	3	21	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	56	0	0	10	0	0	10	2	0	0	0	11	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
"65"	"OTU_22"	8	0	32	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	1	0	40	0	6	0	0	247	0	1	247	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	35	0	0	0	0	0	0	0	0	2	34	0	1	0	1	1	0	8329	0	1	0	0	0	0	0	0	0	1	0	3	0	0	14560	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
"66"	"OTU_52"	0	0	0	0	0	0	0	6	0	0	0	218	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1837	0	2	0	0	0	0	0	0	0	0	0	0	0	37	0	2	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	10	0	1	0	0	0	0	54	0	940	0	0	0	0	0	0	0	3	0	1	1	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
"67"	"OTU_98"	409	0	0	0	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"68"	"OTU_100"	714	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	4	0	0	1	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"69"	"OTU_75"	0	0	0	2	0	0	1	0	0	0	0	0	44	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	1	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	424	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0
"70"	"OTU_77"	4	1	430	1	1	0	0	0	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"71"	"OTU_207"	18	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"72"	"OTU_42"	40	0	12	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	0	0	0	4	38	0	0	0	0	1	0	0	250	0	0	0	0	4	0	0	0	0	0	1475	0	0	1	0	0	0	170	3	399	0	0	1	3	0	0	53	0	39	0	0	0	0	0	8	0	20	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	65	0	0	0	0	0	0	0	0	1	2	0	0	0	0	13	0	0	0	0	0	0	0	0	3	0	0	0	315	0	0	0	1	0	0	0	0	0	0	324	0	1144	0	0	438	1	0	0	0	0	0
"73"	"OTU_1007"	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"74"	"OTU_630"	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	14	0	35	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	38	0	0	0	2	1	0	0	4	0	1	0	0	4	0	0	0	0	1	0	3	0	1	0	3	10	29	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
"75"	"OTU_148"	74	0	7	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	34	0	0	283	0	1	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	47	0	1	0	0	0	322	0	0	0	0	77	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	411	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0
"76"	"OTU_331"	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"77"	"OTU_116"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"78"	"OTU_593"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	366	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	51	0	0	0	0	0	0	1	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	130	1	0	0	0	3	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
